id,title,type,style_type,product_url,descr,color,size,keywords,image_name
1191460,"
",Bottom,"cropped pants female",http://www1.bloomingdales.com/shop/product/elie-tahari-melinda-crepe-guacho-pants-bloomingdales-exclusive?ID=1191460&CategoryID=2910,"
Try one of spring's biggest trends on for size--gaucho pants--with this beautiful blue crepe style from Elie Tahari. Designed exclusively for Bloomingdale's, this pumped-up pair flaunts a cropped wide-leg silhouette and delicate side slit detailing.
",Gust,"10, 12, ","Elasticized waist with contrast sides, two concealed angled side zip pockets, Side slit detailing, cropped wide-leg silhouette, 12"" rise, 19"" inseam, 22"" leg opening, Triacetate/polyester, Dry clean, Imported, ",8683846
1191671,"
",Bottom,"shorts female",http://www1.bloomingdales.com/shop/product/amanda-uprichard-shorts-pleated-sand-dollar-print-silk?ID=1191671&CategoryID=2911,"
An abstract sand dollar print and effortless fit set the tone for a seaside retreat on Amanda Uprichard's beach-worthy shorts. 
","Sand Dollar Print",,"Zip fly with hook closure, pleated front, side slit pockets, high-rise waist, Silk; lining: polyester, Dry clean, Made in USA, ",8683963
1191695,"
",Bottom,"joggers female",http://www1.bloomingdales.com/shop/product/joie-pants-charlet-c-jogger?ID=1191695&CategoryID=2911,"
Work the season's athletic trend into your repertoire with Joie's Charlet C jogger pants, rendered in a slouchy-cool fit and finished with zip pockets. 
",Porcelain,,"Elasticized waist, zip front pockets, elasticized ankles with zips , Polyester, Machine wash or dry clean, Imported, ",8684017
1192120,"
",Tops,"printed shirts blouses female",http://www1.bloomingdales.com/shop/product/lafayette-148-new-york-sharla-abstract-print-blouse?ID=1192120&CategoryID=2910,"
Lafayette 148 New York's fluid silk blouse flaunts gallery-worthy style with an abstract painterly print in rich neutral tones.
","Chai Multi","6, 8, ","Band collar, slit crewneck with concealed single button closure, Pleated neckline, long sleeves with shirred button cuffs, round hem, 27.25"" length, Silk, Dry clean, Imported, ",8684267
1192170,"
",Tops,"printed shirts blouses female",http://www1.bloomingdales.com/shop/product/dylan-gray-printed-silk-blouse?ID=1192170&CategoryID=2910,"
A modern art-inspired abstract print adorns this electric-blue silk blouse by Dylan Gray.
","Cobalt Print",,"Model measurements: 5'11"" height, 33.5"" bust, 24.5"" waist, 35.5"" hips, Split crewneck, long sleeves, optional roll tabs with button closure, concealed partial front button placket, Rounded hem with slit sides, all-over abstract print, Silk, Dry clean, Imported, ",8684353
1192022,"
",Bottom,"boyfriend jeans female",http://www1.bloomingdales.com/shop/product/7-for-all-mankind-jeans-the-josefina-destruction-in-light-sky-blue?ID=1192022&CategoryID=2911,"
Arriving in a light, faded wash, the 7 For All Mankind Josefina jeans boast a slimmer boyfriend fit that's relaxed through the hips and thighs. Can be worn cuffed or uncuffed.
","Light Sky Blue",,"Model measurements: 5'10"" height, 30.5"" bust, 23"" waist, 33.5"" hips, Buttoned fly closure, five-pocket silhouette, high-rise, Contrast stitching, copper logo hardware, distressed, bleached fading, cuffed , 9"" rise, 28.5"" inseam, 13"" leg opening, Cotton/polyester/spandex, Machine wash, Made in USA of Imported Materials, ",8684437
1192044,"
",Bottom,"boyfriend jeans female",http://www1.bloomingdales.com/shop/product/dl1961-jeans-riley-boyfriend-in-dilorio?ID=1192044&CategoryID=2911,"
Redefine downtime with the love-worn denim and slouchy boyfriend silhouette of DL1961's Riley jeans.
",Dilorio,"27, 28, 29, 30, 32, ","Model measurements: 5'10"" height, 30.5"" bust, 23"" waist, 33.5"" hips, Zip fly with button closure, five-pocket silhouette, mid-rise, Contrast stitching, brass logo hardware, faded, distressed, 8.5"" rise, 30"" inseam, 12.5"" leg opening, Cotton/polyester, Machine wash, Imported, ",8684505
1192060,"
",Bottom,"skinny jeans female",http://www1.bloomingdales.com/shop/product/j-brand-jeans-luxe-sateen-anja-cuffed-crop-in-black?ID=1192060&CategoryID=2911,"
A signature style, the J Brand Anja jeans receive a seasonal makeover in a cool, cropped length and dark, black wash. 
",Black,"24, 25, 26, 27, 28, 29, 30, 31, 32, ","Model measurements: 5'10"" height, 30.5"" bust, 23"" waist, 33.5"" hips, Zip fly with button closure, faux front pockets, rear patch pockets, mid-rise, Tonal stitching, black logo hardware, stitched ankle cuffs , 8"" rise, 25"" inseam, 10"" leg opening, TENCEL  lyocell/cotton/elastane, Machine wash, Made in USA, ",8684563
1192063,"
",Bottom,"skinny jeans female",http://www1.bloomingdales.com/shop/product/j-brand-jeans-mid-rise-crop-in-dropout?ID=1192063&CategoryID=2911,"
A love-worn fade and time-tested rips retrofit J Brand's cropped jeans with an ultra-cool vintage vibe. 
",Dropout,"25, 26, 27, 28, 29, 30, 31, 32, ","Model measurements: 5'10"" height, 30.5"" bust, 23"" waist, 33.5"" hips, Zip fly with button closure, five-pocket silhouette, mid-rise, Contrast stitching, copper logo hardware, distressed, faded , 26"" inseam, 8"" rise, 10"" leg opening, Cotton/lyocell/elastane, Machine wash, Made in USA of Imported Materials, ",8684575
1191991,"
",Bottom,"leggings female",http://www1.bloomingdales.com/shop/product/hard-tail-capri-leggings?ID=1191991&CategoryID=2910,"
Make a statement gym-style with Hard Tail's vibrant coral capri leggings.
",Coral,,"Flat wide elasticized waistband, designer logo patch at back, SUPPLEX  nylon/Lycra  spandex, Machine wash, Made in USA, ",8684905
1191963,"
",Tops,"camisole female",http://www1.bloomingdales.com/shop/product/natori-feathers-built-up-bodysuit?ID=1191963&CategoryID=2910,"
From the light and luxe Feathers collection, Natori's sheer bodysuit lends eye-catching attitude to romantic bedroom style.
","
Black
","Small, Medium, Large, ","Model measurements: 5'9.5"" height, 34"" bust, 24"" waist, 34"" hips, Plunging lace v-neck with center seams, sheer mesh body with sheer lace panels, Adjustable straps, plunging v-back with hook-and-eye closure and cut-out, Lace: nylon/spandex; mesh: nylon/Lycra  spandex, Hand wash, Imported, ",8685077
1208404,"
",Tops,"camisole female",http://www1.bloomingdales.com/shop/product/natori-feathers-built-up-bodysuit?ID=1208404&CategoryID=2910,"
From the light and luxe Feathers collection, Natori's sheer bodysuit lends eye-catching attitude to romantic bedroom style.
","
White
","Small, Medium, Large, ","Plunging lace v-neck with center seams, sheer mesh body with sheer lace panels, Adjustable straps, plunging v-back with hook-and-eye closure and cut-out, Lace: nylon/spandex; mesh: nylon/Lycra  spandex, Hand wash, Imported, ",8685079
1192244,"
",Bottom,"boyfriend jeans female",http://www1.bloomingdales.com/shop/product/rag-bone-jean-jeans-dash-trouser-in-ice-blue-wash?ID=1192244&CategoryID=2911,"
Tailored trouser style meets laid-back denim cool in this cropped and cuffed pair from rag & bone/JEAN.
","Ice Blue",,"Zip fly with button closure, belt loops, Two side slit pockets, two back patch pockets, tapered leg, 10"" rise; 10"" leg opening; 27"" inseam, Cotton/polyurethane, Machine wash, Made in USA of Imported Materials, ",8685114
1192364,"
",Bottom,"denims female",http://www1.bloomingdales.com/shop/product/paige-denim-jeans-transcend-verdugo-crop-in-midlake?ID=1192364&CategoryID=2911,"
Paige Denim crafts a luxe skinny ankle jean in a timeless, day-night dark wash that's certain to become one of your go-to staples this season.
",Midlake,"24, 25, 26, 27, 28, 29, 30, 31, 32, ","Model measurements: 5'10"" height, 30.5"" bust, 23"" waist, 33.5"" hips, Zip fly with button closure, 5-pocket silhouette, belt loops, mid-rise, Tonal stitching, silver-tone hardware, fading, whiskering, 8"" rise, 34.5"" inseam, 10.25"" leg opening, Rayon/cotton/polyester/spandex, Machine wash, Made in USA, ",8685262
1192825,"
",Tops,"cropped top female",http://www1.bloomingdales.com/shop/product/rag-bone-jean-christa-stripe-crop-top-bloomingdales-exclusive?ID=1192825&CategoryID=2911,"
We felt like we staged a major coup with this enviable five-look capsule when we scored this key, coral-striped tee from rag & bone/JEAN. The mouth-watering hue was the singular pop of color in the denim master's spring line, while varsity stripes on an airy, cropped silhouette earns top marks for style when partnered with everything from cool-girl cutoffs to extra-credit flares.
",White,,"Boat neck, cap sleeves, striped, cropped silhouette , Linen, Dry clean, Imported, ",8685728
1192950,"
",Tops,"cropped top female",http://www1.bloomingdales.com/shop/product/flowers-by-zoe-girls-heart-crop-top-sizes-4-6x?ID=1192950&CategoryID=3866,"
Cute, cropped and cool, this Flowers by Zoe tee is a sweetheart topper your little one will love.
",Turquoise,"4, 5, 6, ","Crewneck, short sleeves, Heart graphic at front, Cropped silhouette, Rayon, Hand wash, Imported, ",8685859
1193267,"
",Bottom,"skirt female",http://www1.bloomingdales.com/shop/product/7-for-all-mankind-skirt-bloomingdales-exclusive-denim?ID=1193267&CategoryID=2911,"
7 For All Mankind revives the denim skirt for our exclusive collaboration with a rugged, distressed acid wash that keeps it fresh for Spring 2015.
","Rigid Light Sky","24, 25, 26, 27, 28, 30, ","Model measurements: 5'9"" height, 33"" bust, 24"" waist, 34"" hips, Zip fly with button closure, five-pocket silhouette, Contrast stitching, brass logo hardware, distressed, Cotton/spandex, Machine wash or dry clean, Made in USA of Imported Materials, ",8686600
1198555,"
",Tops,"printed shirts blouses female",http://www1.bloomingdales.com/shop/product/whistles-blouse-snake-print-silk-v-neck?ID=1198555&CategoryID=2911,"
Blur the line between work and play with a snake-printed silk blouse from Whistles that looks polished for the boardroom and playful for after-hour drinks.
",Blue,"0, 2, 4, ","Notched crewneck, long sleeves, two-button cuffs, printed, Concealed button front closure, two open chest pockets, Please order your US size above. Note: For those familiar with Whistles' UK sizing, here is the conversion: 0=UK 4; 2=UK 6; 4=UK 8; 6=UK 10; 8=UK 12; 10=UK 14, Silk, Dry clean, Imported, ",8689080
1199335,"
",Bottom,"shorts female",http://www1.bloomingdales.com/shop/product/midnight-by-carole-hochman-lounge-capsule-shorts?ID=1199335&CategoryID=2910,"
Midnight by Carole Hochman's satin-seamed shorts are a sleepy staple with a sweet update.
",Black,,"Model measurements: 5'11"" height, 34"" bust, 23"" waist, 33"" hips, Wide elasticized waistband with satin drawstring closure, Vented sides with tonal tuxedo stripes, tonal satin trim at hem, Body: rayon/spandex; trim: modal/spandex; satin trim: polyester/spandex, Machine wash, Imported, ",8689342
1199334,"
",Tops,"camisole female",http://www1.bloomingdales.com/shop/product/midnight-by-carole-hochman-lounge-capsule-cami?ID=1199334&CategoryID=2910,"
An essential every woman needs in her pajama drawer, Midnight by Carole Hochman's ribbed tank is a sleepwear staple.
","
Heather Gray
","X Small, Small, Medium, Large, X Large, ","Model measurements: 5'11"" height, 34"" bust, 23"" waist, 33"" hips, Scoop neck, racerback straps, rounded hem, ribbed, Modal/spandex, Machine wash, Imported, ",8689343
1353627,"
",Bottom,"cropped pants female",http://www1.bloomingdales.com/shop/product/theory-pants-thaniel?ID=1353627&CategoryID=2911,"
Slim fit and sleek, Theory's cropped cut essentials are long on style.
",Black,"0, 2, 4, 6, ","Elasticized waist, faux fly, slit hip pockets, tapered leg, Cotton/rayon/spandex/polyester/polyurethane, Dry clean, Imported, ",8690611
1353627,"
",Bottom,"cropped pants female",http://www1.bloomingdales.com/shop/product/theory-pants-thaniel?ID=1353627&CategoryID=2911,"
Slim fit and sleek, Theory's cropped cut essentials are long on style.
",White,"0, 2, 4, 6, ","Elasticized waist, faux fly, slit hip pockets, tapered leg, Cotton/rayon/spandex/polyester/polyurethane, Dry clean, Imported, ",8691042
1201218,"
",Tops,"sweatshirt female",http://www1.bloomingdales.com/shop/product/markus-lupfer-sweatshirt-cool-belinda?ID=1201218&CategoryID=2911,"
Stay cool and cozy this season with this statement sweatshirt from MARKUS LUPFER, marked by an embellished graphic featuring quirky seashell details and rendered in a fluid fit.
","Snow Marl","Small, Medium, ","Round neck, long sleeves, embellished graphic at front, loose fit, pullover styling, Cotton, Dry clean, Imported, ",8691115
1201628,"
",Bottom,"denims female",http://www1.bloomingdales.com/shop/product/paige-denim-jeans-transcend-hidden-hills-petite-bootcut-in-mona?ID=1201628&CategoryID=2911,"
Keep up with the classics, and slip on a pair of Paige Denim jeans in a timeless bootcut.
",Mona,"24, 25, 26, 27, 28, 29, 30, 31, 32, ","Zip fly with button closure, five pocket silhouette, mid-rise, Contrast stitching, silver-tone logo hardware, slight fading, 8.5"" rise, 30.5"" inseam, 18.5"" leg opening, SMART DENIM: Transcend fabric utilizes the latest in performance-fiber technology to yield luxuriously soft denim that won't stretch out. , Rayon/cotton/polyester/elastane, Machine wash, Made in USA, ",8691490
1201629,"
",Bottom,"denims female",http://www1.bloomingdales.com/shop/product/paige-denim-jeans-transcend-skyline-straight-in-vista?ID=1201629&CategoryID=2911,"
A leg-lengthening straight cut and slimming dark wash define Paige Denim's Skyline jeans.
",Vista,"24, 25, 26, 27, 28, 29, 30, 31, 32, ","Zip fly with button closure, five-pocket silhouette, belt loops, mid-rise, Contrast stitching, brass logo hardware, whiskered, faded , 8"" rise, 34"" inseam, 14"" leg opening , SMART DENIM: Transcend fabric utilizes the latest in performance-fiber technology to yield luxuriously soft denim that won't stretch out. , Rayon/cotton/polyester/elastane, Machine wash, Made in USA, ",8691494
1201760,"
",Tops,"poncho female",http://www1.bloomingdales.com/shop/product/moon-meadow-cotton-fringe-poncho?ID=1201760&CategoryID=2910,"
Moon & Meadow takes the boho-chic poncho in an elegant direction with a understated iteration marked by fringed trim. 
","
Black
",,"Boat neck, fringe hem, pullover style, Cotton, Machine wash, Imported, ",8691563
1202281,"
",Bottom,"maxi skirt female",http://www1.bloomingdales.com/shop/product/ella-moss-girls-bella-print-maxi-skirt-sizes-7-14?ID=1202281&CategoryID=3866,"
A bright print maximizes the statement-making potential of this long skirt from Ella Moss.
","Multi Print","10, 12, ","Foldover waist with ruched sides, Rayon/spandex, Machine wash, Imported, ",8692092
1202286,"
",Tops,"sweatshirt female",http://www1.bloomingdales.com/shop/product/aqua-girls-french-terry-crochet-arm-sweatshirt-sizes-s-xl?ID=1202286&CategoryID=3866,"
AQUA tempers a comfy sweatshirt with sophisticated crochet sleeves for a cozy-chic finish.
",Mint,,"Round neck, long sleeves with banded cuffs, crochet shoulder and arm detail, Banded high/low hem, Polyester/cotton, Machine wash, Made in USA, ",8692102
1202287,"
",Bottom,"shorts female",http://www1.bloomingdales.com/shop/product/aqua-girls-polka-dot-lace-shorts-sizes-7-16?ID=1202287&CategoryID=3866,"
On the short list of warm-weather must-haves? This polka-dot pair from AQUA.
","Medium Wash","7, 8, 10, 12, 14, ","Belt loops, zip fly with button closure, four-pocket silhouette with floral lace detail at front, Gold-tone hardware, frayed hems, Cotton/polyester/spandex, Machine wash, Imported, ",8692103
